14.83022,S,0.9999993,1.230207,0,0.481829,0,0,290.6817,238.3464,0,113.0146,120.8783,0.8987095,-58.49465263,-58.49465263,-0.000126781,1347.086539,1347.086539,0.006477311,89.99973,89.99973,13976.83,0.05900779
14.84022,S,1.009999,1.229733,0,0.4818559,0,0,290.6817,238.0437,0,113.0146,120.8809,0.8990051,-58.4611121,-58.4611121,-0.00012665,1346.501928,1346.501928,0.006476044,89.99973,89.99973,13990.3,0.05907256
14.85022,S,1.019999,1.229259,0,0.481883,0,0,290.6817,237.7414,0,113.0146,120.8835,0.8993016,-58.42764111,-58.42764111,-0.00012652,1345.917652,1345.917652,0.006474779,89.99973,89.99973,14003.75,0.05913731
14.86022,S,1.029999,1.228785,0,0.4819103,0,0,290.6817,237.4398,0,113.0146,120.8861,0.8995981,-58.39422873,-58.39422873,-0.000126389,1345.333709,1345.333709,0.006473515,89.99973,89.99973,14017.21,0.05920206
14.87022,S,1.039999,1.228312,0,0.4819377,0,0,290.6817,237.1387,0,113.0146,120.8887,0.8998936,-58.36087993,-58.36087993,-0.000126259,1344.7501,1344.7501,0.006472252,89.99973,89.99973,14030.66,0.05926679
14.88022,S,1.049999,1.227838,0,0.4819653,0,0,290.6817,236.838,0,113.0146,120.8913,0.9001909,-58.32756391,-58.32756391,-0.000126129,1344.166825,1344.166825,0.006470991,89.99973,89.99973,14044.1,0.0593315
14.89022,S,1.059999,1.227365,0,0.481993,0,0,290.6817,236.5379,0,113.0146,120.8939,0.9004874,-58.29433333,-58.29433333,-0.000126,1343.583882,1343.583882,0.006469731,89.99973,89.99973,14057.53,0.05939621
14.90022,S,1.069999,1.226892,0,0.4820207,0,0,290.6817,236.2383,0,113.0146,120.8965,0.9007838,-58.26114546,-58.26114546,-0.00012587,1343.00127,1343.00127,0.006468472,89.99973,89.99973,14070.96,0.0594609
14.91022,S,1.079999,1.22642,0,0.4820486,0,0,290.6817,235.9391,0,113.0146,120.899,0.9010795,-58.22799932,-58.22799932,-0.000125741,1342.41899,1342.41899,0.006467215,89.99973,89.99973,14084.39,0.05952558
14.92022,S,1.089999,1.225947,0,0.4820767,0,0,290.6817,235.6406,0,113.0146,120.9016,0.9013768,-58.19493066,-58.19493066,-0.000125612,1341.837041,1341.837041,0.006465959,89.99973,89.99973,14097.8,0.05959024
14.93022,S,1.099999,1.225475,0,0.4821049,0,0,290.6817,235.3426,0,113.0146,120.9042,0.9016733,-58.16192161,-58.16192161,-0.000125483,1341.255422,1341.255422,0.006464704,89.99973,89.99973,14111.22,0.0596549
14.94022,S,1.109999,1.225003,0,0.4821332,0,0,290.6817,235.0449,0,113.0146,120.9068,0.9019697,-58.12894335,-58.12894335,-0.000125354,1340.674132,1340.674132,0.00646345,89.99973,89.99973,14124.62,0.05971954
14.95022,S,1.119999,1.224532,0,0.4821616,0,0,290.6817,234.7479,0,113.0146,120.9094,0.9022653,-58.09604953,-58.09604953,-0.000125226,1340.093172,1340.093172,0.006462198,89.99973,89.99973,14138.02,0.05978417
14.96022,S,1.129999,1.22406,0,0.4821902,0,0,290.6817,234.4512,0,113.0146,120.912,0.9025626,-58.06318055,-58.06318055,-0.000125098,1339.51254,1339.51254,0.006460947,89.99973,89.99973,14151.42,0.05984878
14.97022,S,1.139999,1.223589,0,0.482219,0,0,290.6817,234.1551,0,113.0146,120.9146,0.902859,-58.0303821,-58.0303821,-0.00012497,1338.932236,1338.932236,0.006459698,89.99973,89.99973,14164.81,0.05991339
